810,10345395,0.50734484
817,11292079,0.5071904
809,8930198,0.5071428
953,10608761,0.5071362
984,147,0.50708854
804,8530237,0.5070734
850,13276103,0.5069634
899,10285721,0.50687206
856,18620530,0.5068416
902,10285832,0.50683373
836,12107507,0.506814
880,8222884,0.506793
966,10700707,0.50678444
982,140,0.506735
803,8511459,0.5066983
945,10452227,0.50667375
996,585,0.50661963
907,10295343,0.50660986
815,10641511,0.5063702
914,10332057,0.5063386
934,10411135,0.5062747
989,234,0.5062447
992,336,0.5062367
922,10345106,0.5062081
978,117,0.50619894
822,11384780,0.50618833
930,10394159,0.5061145
877,19334950,0.5060994
948,10466680,0.5060692
819,11303918,0.50595194
924,10347427,0.50593203
904,10286454,0.5058986
829,11646089,0.5058975
864,19203446,0.5058668
841,13025908,0.5058442
894,10285601,0.50573045
842,13040334,0.5057252
957,10611769,0.5056859
970,11282501,0.5056847
890,10040518,0.5056631
840,12756145,0.5056514
963,10648540,0.50557894
876,19333829,0.50556034
908,10297380,0.5055473
962,10643426,0.5055369
987,154,0.50551414
973,11303920,0.50545573
999,637,0.50545007
993,337,0.50544065
927,10376670,0.5054295
916,10332806,0.5054294
884,8717495,0.50539804
802,8511395,0.50537556
991,286,0.50533324
853,18307457,0.50529605
888,8880787,0.5052843
911,10297612,0.50527364
952,10596916,0.5052651
838,12684281,0.50523657
826,11530082,0.5052358
881,8273049,0.50521475
931,10407484,0.5052065
983,143,0.505179
828,11610456,0.50513655
820,11314990,0.50510335
971,11287816,0.50505656
818,11303914,0.50504917
900,10285748,0.50504196
854,18423803,0.5050295
947,10465649,0.50500476
886,8791803,0.5050044
825,11457786,0.5049945
969,11049712,0.5049921
946,10464364,0.50493646
928,10384045,0.5049115
976,11315469,0.5049077
901,10285814,0.5048891
939,10425900,0.5048266
972,11303915,0.50476867
998,622,0.5047099
806,8754877,0.5047069
891,10153331,0.50467193
965,10652892,0.50463974
866,19227044,0.5045953
968,10975570,0.5045804
898,10285694,0.5045676
889,8931755,0.5045665
942,10439589,0.5045583
974,11304504,0.50454175
960,10642029,0.50453633
955,10610858,0.5045208
800,8458568,0.5045073
808,8802081,0.5044871
895,10285609,0.50446415
870,19272529,0.5044513
871,19290586,0.504403
852,18006777,0.5043946
865,19212817,0.5043832
896,10285664,0.50437146
885,8770936,0.5043658
951,10531492,0.50433236
959,10626174,0.50431746
977,112,0.5043005
807,8761398,0.50426215
937,10417772,0.5042528
883,8618604,0.5042259
892,10200845,0.50417197
913,10327642,0.5041713
857,18629173,0.5041681
874,19314475,0.50416553
910,10297571,0.5041535
847,13244249,0.50409263
837,12283317,0.5040295
958,10616834,0.50402385
835,12017827,0.5040226
923,10346860,0.504001
906,10289614,0.5039907
985,152,0.5039823
921,10337135,0.5039711
878,10642191,0.5039666
918,10334420,0.50393754
980,135,0.50389355
950,10494548,0.5038753
824,11433248,0.5038464
912,10298555,0.50383633
830,11646321,0.5038268
811,10597029,0.50381684
843,13097241,0.5037936
823,11425871,0.5037862
975,11306566,0.50378215
954,10608907,0.5037761
919,10334477,0.50368553
849,13244597,0.50365686
879,7637904,0.50365597
956,10611070,0.5036412
964,10650306,0.5036246
949,10484220,0.50360805
859,18746820,0.5036013
851,13372991,0.5035988
893,10285552,0.50359505
872,19305083,0.5035933
935,10413290,0.50358874
831,11742166,0.50353
813,10629839,0.50349414
979,134,0.5034733
861,19156565,0.50346684
869,19266166,0.50346446
860,19136033,0.50346434
863,19192689,0.5034251
827,11534912,0.5034047
855,10379986,0.5033756
990,247,0.50336874
915,10332666,0.5033656
917,10333281,0.5033644
801,8480519,0.5033407
839,12699381,0.5033265
938,10417930,0.5033238
929,10392617,0.5032967
868,19259544,0.5032924
997,616,0.50321525
961,10643284,0.5031996
882,8457500,0.5031924
805,8752560,0.5031491
920,10336772,0.50314444
936,10416317,0.50309634
848,13244496,0.50307995
875,19322997,0.50307196
812,10616795,0.5030701
909,10297549,0.5030175
897,10285677,0.50300604
833,11984196,0.5029987
834,12017792,0.5029859
941,10434776,0.502977
944,10447393,0.5029472
873,19313217,0.5028909
981,136,0.50288004
867,19257561,0.5028243
832,11745705,0.502801
926,10363409,0.502782
887,8851151,0.50277054
933,10411020,0.5027523
905,10289568,0.5026998
821,11324746,0.5026366
816,10700156,0.5026319
994,338,0.502536
903,10285896,0.502481
862,19192540,0.50246716
925,10349761,0.50236356
845,13162681,0.5022875
988,155,0.5022582
967,10800929,0.5022059
844,13151508,0.50217235
940,10433777,0.50208044
858,18657287,0.5020728
846,13162978,0.5019993
943,10445381,0.5018238
814,10630143,0.5015169
986,153,0.501396
932,10408086,0.5006432
995,339,0.4997604
