283,8618604,0.5082359
349,10484220,0.50812894
368,10975570,0.50803983
275,19322997,0.50780684
281,8273049,0.5076283
253,18307457,0.5073799
268,19259544,0.5071587
347,10465649,0.50711936
266,19227044,0.50689226
398,622,0.5068918
386,153,0.5068154
295,10285609,0.5067661
378,117,0.50669223
278,10642191,0.5066805
351,10531492,0.50665647
282,8457500,0.50640625
396,585,0.50636286
376,11315469,0.50633556
336,10416317,0.5063282
279,7637904,0.50629896
309,10297549,0.50629824
250,13276103,0.50626403
305,10289568,0.5061524
380,135,0.50610095
228,11610456,0.50602746
337,10417772,0.5060015
369,11049712,0.50596017
342,10439589,0.50594443
219,11303918,0.50591093
379,134,0.50589544
208,8802081,0.50587887
334,10411135,0.5058553
204,8530237,0.50585467
288,8880787,0.50584453
221,11324746,0.505829
352,10596916,0.5058181
335,10413290,0.5057982
203,8511459,0.50577134
301,10285814,0.50576925
214,10630143,0.50566554
252,18006777,0.50563675
324,10347427,0.5056317
382,140,0.50557303
242,13040334,0.50556415
232,11745705,0.505523
262,19192540,0.5054364
240,12756145,0.50540215
205,8752560,0.50535816
258,18657287,0.5053516
300,10285748,0.5053324
244,13151508,0.50533205
254,18423803,0.50533146
200,8458568,0.50529706
297,10285677,0.50529104
292,10200845,0.5052557
248,13244496,0.5052505
220,11314990,0.5052292
263,19192689,0.5052215
246,13162978,0.50520545
354,10608907,0.5051871
316,10332806,0.50517833
239,12699381,0.50517046
215,10641511,0.505163
357,10611769,0.5051507
227,11534912,0.50514996
399,637,0.50513005
365,10652892,0.50507593
363,10648540,0.5050179
294,10285601,0.50500363
209,8930198,0.50497127
233,11984196,0.50494367
307,10295343,0.5049196
371,11287816,0.50491154
225,11457786,0.5048766
373,11303920,0.5048683
237,12283317,0.5048477
397,616,0.5047959
395,339,0.504751
306,10289614,0.5047453
270,19272529,0.50474477
329,10392617,0.50471264
358,10616834,0.5047122
381,136,0.5047037
274,19314475,0.5046812
387,154,0.50467604
338,10417930,0.5046623
312,10298555,0.5046446
290,10040518,0.5046415
245,13162681,0.5045874
291,10153331,0.5045604
211,10597029,0.5045553
340,10433777,0.5045517
210,10345395,0.5045451
218,11303914,0.5045201
241,13025908,0.50450456
296,10285664,0.504473
206,8754877,0.5044663
308,10297380,0.50445527
201,8480519,0.5044523
284,8717495,0.50443864
230,11646321,0.50443614
298,10285694,0.5044093
383,143,0.5044048
328,10384045,0.5043997
377,112,0.5043927
319,10334477,0.50437325
304,10286454,0.50434536
333,10411020,0.5043444
271,19290586,0.50433517
293,10285552,0.5043015
223,11425871,0.50430024
355,10610858,0.5042972
222,11384780,0.5042818
390,247,0.504262
216,10700156,0.5042275
269,19266166,0.5042228
261,19156565,0.50420696
332,10408086,0.5041633
388,155,0.50413483
303,10285896,0.5041096
251,13372991,0.5040921
287,8851151,0.5040884
344,10447393,0.504081
323,10346860,0.50404894
207,8761398,0.50400645
226,11530082,0.50400543
375,11306566,0.5039988
249,13244597,0.5039853
280,8222884,0.50391394
361,10643284,0.5039126
276,19333829,0.50390184
311,10297612,0.50387913
326,10363409,0.5038756
286,8791803,0.5038465
345,10452227,0.5038443
350,10494548,0.5038414
359,10626174,0.5038411
331,10407484,0.50382286
385,152,0.50379395
330,10394159,0.50378543
224,11433248,0.5037666
348,10466680,0.50375247
341,10434776,0.5037432
318,10334420,0.50373924
320,10336772,0.5037164
362,10643426,0.50367105
367,10800929,0.5036009
353,10608761,0.50358707
273,19313217,0.50352824
212,10616795,0.5035163
384,147,0.5034675
366,10700707,0.5034628
325,10349761,0.5034533
256,18620530,0.5034371
236,12107507,0.5034037
372,11303915,0.5033994
247,13244249,0.5033536
265,19212817,0.50331455
394,338,0.50328445
235,12017827,0.5032802
322,10345106,0.50327045
302,10285832,0.5032607
272,19305083,0.50323635
321,10337135,0.50320745
315,10332666,0.5031994
389,234,0.5031724
243,13097241,0.5030923
260,19136033,0.503062
374,11304504,0.5030519
234,12017792,0.5030303
317,10333281,0.503024
343,10445381,0.502942
393,337,0.5028934
217,11292079,0.50289303
277,19334950,0.5028838
299,10285721,0.5028437
213,10629839,0.5027915
356,10611070,0.5027894
364,10650306,0.5027521
267,19257561,0.50270194
339,10425900,0.5026443
392,336,0.5026423
289,8931755,0.50262547
313,10327642,0.5026225
255,10379986,0.50262135
264,19203446,0.5026034
391,286,0.5024551
346,10464364,0.5023199
285,8770936,0.50228614
257,18629173,0.5022019
238,12684281,0.50218505
229,11646089,0.5020294
202,8511395,0.5019553
310,10297571,0.50179917
231,11742166,0.5016979
314,10332057,0.5016469
370,11282501,0.50149983
259,18746820,0.5014656
360,10642029,0.5014595
327,10376670,0.5011338
