724,10347427,0.5083875
618,11303914,0.50825965
742,10439589,0.50796425
637,12283317,0.50776297
624,11433248,0.50767875
616,10700156,0.5076393
750,10494548,0.50743043
751,10531492,0.5073781
639,12699381,0.5073064
761,10643284,0.5072022
623,11425871,0.5071864
789,234,0.5070876
693,10285552,0.5069958
628,11610456,0.5068682
796,585,0.5068634
651,13372991,0.50684434
743,10445381,0.50683373
667,19257561,0.5068254
728,10384045,0.5067969
676,19333829,0.50673026
607,8761398,0.5066956
763,10648540,0.5066768
713,10327642,0.50667655
766,10700707,0.50662684
679,7637904,0.5066148
733,10411020,0.5065508
746,10464364,0.5065415
720,10336772,0.5064383
769,11049712,0.5064158
792,336,0.5063718
694,10285601,0.50636196
731,10407484,0.50634706
654,18423803,0.506292
711,10297612,0.50629014
661,19156565,0.5062634
729,10392617,0.50622183
631,11742166,0.5062013
642,13040334,0.50616497
702,10285832,0.50613505
669,19266166,0.50610584
735,10413290,0.506079
740,10433777,0.5060746
673,19313217,0.50602394
619,11303918,0.5059837
606,8754877,0.5059251
622,11384780,0.50592303
691,10153331,0.5058555
666,19227044,0.5058414
650,13276103,0.50581855
744,10447393,0.5058152
668,19259544,0.505805
675,19322997,0.50576437
704,10286454,0.5057347
717,10333281,0.5057341
660,19136033,0.50569004
640,12756145,0.50568813
762,10643426,0.50568557
655,10379986,0.5056277
634,12017792,0.5056183
605,8752560,0.50560266
777,112,0.5055213
745,10452227,0.505519
767,10800929,0.5054996
638,12684281,0.50546134
689,8931755,0.50544024
787,154,0.50541884
680,8222884,0.5053965
641,13025908,0.50534606
782,140,0.5053353
670,19272529,0.5052813
723,10346860,0.5052677
621,11324746,0.505264
775,11306566,0.50526094
754,10608907,0.50524807
700,10285748,0.50524163
611,10597029,0.5052223
683,8618604,0.50516284
656,18620530,0.5051612
734,10411135,0.50515175
663,19192689,0.5050896
636,12107507,0.5050845
793,337,0.50507706
732,10408086,0.5050535
672,19305083,0.50504804
709,10297549,0.5050426
707,10295343,0.5050329
716,10332806,0.5050246
784,147,0.50499105
753,10608761,0.504983
774,11304504,0.50498265
690,10040518,0.50494015
658,18657287,0.50491726
737,10417772,0.5049153
695,10285609,0.50490063
600,8458568,0.5048944
665,19212817,0.5048719
785,152,0.5048084
604,8530237,0.50479007
788,155,0.50475276
797,616,0.50474495
646,13162978,0.50474155
647,13244249,0.5047079
708,10297380,0.50463253
685,8770936,0.5046272
710,10297571,0.50461584
714,10332057,0.5045904
644,13151508,0.5045742
799,637,0.5045375
756,10611070,0.50453097
783,143,0.5045173
715,10332666,0.504514
795,339,0.5044965
626,11530082,0.50448644
776,11315469,0.5044346
620,11314990,0.5044278
752,10596916,0.50439334
674,19314475,0.5043824
764,10650306,0.5043786
786,153,0.5043666
608,8802081,0.50434583
633,11984196,0.5043296
755,10610858,0.50432664
721,10337135,0.5043198
749,10484220,0.5042983
645,13162681,0.5042795
738,10417930,0.50423586
758,10616834,0.5042332
725,10349761,0.5042231
677,19334950,0.5042202
615,10641511,0.5041499
757,10611769,0.5041352
681,8273049,0.5041062
798,622,0.5040882
696,10285664,0.5040835
778,117,0.50408274
697,10285677,0.5040804
627,11534912,0.50405115
703,10285896,0.5040291
781,136,0.5040172
760,10642029,0.5039853
730,10394159,0.50397354
630,11646321,0.5039546
699,10285721,0.5039486
652,18006777,0.50394547
609,8930198,0.50392663
768,10975570,0.5038673
736,10416317,0.50385773
601,8480519,0.50381094
773,11303920,0.5037656
649,13244597,0.50372857
653,18307457,0.5037009
772,11303915,0.5036787
791,286,0.50365955
718,10334420,0.5036376
643,13097241,0.50363576
770,11282501,0.50361127
635,12017827,0.50360775
617,11292079,0.50359845
688,8880787,0.5035897
739,10425900,0.5035636
747,10465649,0.50351906
790,247,0.50344646
741,10434776,0.5034423
682,8457500,0.50343275
610,10345395,0.50343126
664,19203446,0.503407
613,10629839,0.5033536
771,11287816,0.50335145
759,10626174,0.5033459
614,10630143,0.5033321
612,10616795,0.5032493
748,10466680,0.50321555
706,10289614,0.50309247
678,10642191,0.5030762
632,11745705,0.50306803
625,11457786,0.5030665
687,8851151,0.5030603
684,8717495,0.5029494
719,10334477,0.5028465
726,10363409,0.5028219
686,8791803,0.5027066
657,18629173,0.50270534
629,11646089,0.5026809
659,18746820,0.50267595
794,338,0.50264513
692,10200845,0.5026033
662,19192540,0.5025083
705,10289568,0.50234634
603,8511459,0.5023317
671,19290586,0.5023314
698,10285694,0.5021446
779,134,0.50211626
648,13244496,0.50211483
712,10298555,0.50209194
727,10376670,0.502074
722,10345106,0.5019481
602,8511395,0.50194013
701,10285814,0.50167656
780,135,0.50147057
765,10652892,0.5010384
