1202,8511395,0.5082674
1324,10347427,0.5081975
1235,12017827,0.5080885
1335,10413290,0.5080006
1276,19333829,0.5078517
1236,12107507,0.5077651
1395,339,0.50761396
1352,10596916,0.50738704
1277,19334950,0.5073117
1311,10297612,0.50729996
1200,8458568,0.50727755
1342,10439589,0.5071743
1363,10648540,0.507166
1366,10700707,0.5070749
1219,11303918,0.50703937
1292,10200845,0.50702286
1247,13244249,0.5068519
1283,8618604,0.50682676
1223,11425871,0.50673795
1356,10611070,0.5067201
1290,10040518,0.5066821
1327,10376670,0.5066179
1376,11315469,0.50661355
1220,11314990,0.5066034
1368,10975570,0.5065903
1309,10297549,0.5065529
1289,8931755,0.5065384
1221,11324746,0.50653535
1340,10433777,0.50647855
1308,10297380,0.506463
1325,10349761,0.5064423
1349,10484220,0.50642425
1215,10641511,0.50639236
1351,10531492,0.50629216
1343,10445381,0.50628954
1381,136,0.50628066
1252,18006777,0.50626653
1291,10153331,0.5062285
1234,12017792,0.50622636
1268,19259544,0.50621974
1294,10285601,0.50619614
1300,10285748,0.50618905
1328,10384045,0.5061277
1212,10616795,0.50604975
1217,11292079,0.50604355
1310,10297571,0.50599676
1365,10652892,0.5059547
1393,337,0.5059297
1287,8851151,0.5059063
1350,10494548,0.50589854
1249,13244597,0.5058623
1210,10345395,0.50583386
1316,10332806,0.50582045
1307,10295343,0.5057965
1262,19192540,0.50578415
1251,13372991,0.5057764
1267,19257561,0.5056647
1228,11610456,0.5056502
1248,13244496,0.50561184
1338,10417930,0.5055926
1231,11742166,0.5055851
1255,10379986,0.5055837
1331,10407484,0.505573
1369,11049712,0.50556797
1353,10608761,0.5055581
1371,11287816,0.50554293
1347,10465649,0.5055341
1354,10608907,0.50552106
1229,11646089,0.5054945
1288,8880787,0.505471
1201,8480519,0.5054689
1243,13097241,0.5054552
1375,11306566,0.50544953
1209,8930198,0.5054119
1341,10434776,0.5053988
1386,153,0.50539213
1273,19313217,0.50538635
1332,10408086,0.50537586
1348,10466680,0.50537306
1254,18423803,0.5053416
1336,10416317,0.5053414
1208,8802081,0.505327
1298,10285694,0.50531095
1265,19212817,0.50530094
1382,140,0.505273
1373,11303920,0.5052256
1257,18629173,0.50517285
1275,19322997,0.5051544
1377,112,0.5051285
1337,10417772,0.5051217
1346,10464364,0.5051079
1259,18746820,0.505105
1253,18307457,0.5050993
1286,8791803,0.50508034
1299,10285721,0.5049596
1357,10611769,0.5049587
1355,10610858,0.5049347
1246,13162978,0.5049293
1241,13025908,0.5048805
1359,10626174,0.5048119
1358,10616834,0.50481147
1364,10650306,0.50477016
1313,10327642,0.5046798
1305,10289568,0.5046706
1207,8761398,0.50466776
1322,10345106,0.5046563
1205,8752560,0.5046354
1314,10332057,0.5046321
1279,7637904,0.50462085
1319,10334477,0.5046093
1394,338,0.5045886
1266,19227044,0.50453955
1303,10285896,0.5045394
1227,11534912,0.50450605
1226,11530082,0.5044781
1250,13276103,0.5044439
1274,19314475,0.5044303
1399,637,0.50442934
1295,10285609,0.504416
1216,10700156,0.5044049
1345,10452227,0.5043863
1284,8717495,0.50436306
1344,10447393,0.5043609
1318,10334420,0.5043061
1239,12699381,0.50428706
1374,11304504,0.5042831
1384,147,0.5042758
1301,10285814,0.5042609
1383,143,0.5042207
1225,11457786,0.5041756
1339,10425900,0.5041737
1323,10346860,0.5041665
1245,13162681,0.5041451
1244,13151508,0.50411093
1296,10285664,0.5040799
1304,10286454,0.5040639
1326,10363409,0.50403225
1269,19266166,0.5040047
1334,10411135,0.50399774
1330,10394159,0.50395244
1237,12283317,0.50395155
1367,10800929,0.5039452
1204,8530237,0.5039452
1213,10629839,0.5039071
1387,154,0.50390357
1270,19272529,0.5038979
1388,155,0.5038773
1396,585,0.5038699
1329,10392617,0.5038656
1218,11303914,0.5038502
1398,622,0.5038494
1214,10630143,0.5038333
1370,11282501,0.503776
1282,8457500,0.5037523
1238,12684281,0.50373644
1390,247,0.5036964
1312,10298555,0.50362164
1293,10285552,0.50353783
1378,117,0.50344753
1391,286,0.5034236
1263,19192689,0.5034006
1285,8770936,0.5033781
1362,10643426,0.5033545
1272,19305083,0.5033443
1389,234,0.50332403
1372,11303915,0.50330055
1315,10332666,0.5032091
1256,18620530,0.5031799
1360,10642029,0.50317866
1264,19203446,0.503141
1211,10597029,0.5030994
1333,10411020,0.503094
1281,8273049,0.5030897
1397,616,0.5030872
1261,19156565,0.5030233
1258,18657287,0.50301987
1385,152,0.50298023
1206,8754877,0.50296074
1380,135,0.5029555
1233,11984196,0.50295085
1280,8222884,0.5029409
1392,336,0.5029387
1230,11646321,0.502906
1302,10285832,0.5027565
1232,11745705,0.50272715
1297,10285677,0.50269896
1278,10642191,0.50254667
1317,10333281,0.50244695
1306,10289614,0.5023867
1240,12756145,0.50230473
1222,11384780,0.50221306
1379,134,0.5021857
1320,10336772,0.5021415
1203,8511459,0.50196236
1242,13040334,0.5019445
1224,11433248,0.501683
1271,19290586,0.50163066
1321,10337135,0.5013932
1361,10643284,0.5012216
1260,19136033,0.5000451
